task_id	train_dataset	method	gene_symbol	coefficient	abs_coefficient
task_a	GSE65682	standard_zscore	EMB	0.005891096751050999	0.005891096751050999
task_a	GSE65682	standard_zscore	IRAK3	0.005880137150844476	0.005880137150844476
task_a	GSE65682	standard_zscore	GIPC1	-0.005874862609096987	0.005874862609096987
task_a	GSE65682	standard_zscore	EPHB1	-0.005874734239465102	0.005874734239465102
task_a	GSE65682	standard_zscore	WDR89	-0.005871496219897984	0.005871496219897984
task_a	GSE65682	standard_zscore	PTX3	0.005866539817033268	0.005866539817033268
task_a	GSE65682	standard_zscore	AMPD2	-0.005840209292772007	0.005840209292772007
task_a	GSE65682	standard_zscore	SH2B1	-0.0058301754126117095	0.0058301754126117095
task_a	GSE65682	standard_zscore	RELA	-0.005805569505816359	0.005805569505816359
task_a	GSE65682	standard_zscore	KCNK7	-0.0057894624282012795	0.0057894624282012795
task_a	GSE65682	standard_zscore	RAB11FIP3	-0.005787412623443343	0.005787412623443343
task_a	GSE65682	standard_zscore	EIF4EBP2	-0.005784766868132432	0.005784766868132432
task_a	GSE65682	standard_zscore	RNASE3	0.005783471612853009	0.005783471612853009
task_a	GSE65682	standard_zscore	GM2A	0.005774780689618649	0.005774780689618649
task_a	GSE65682	standard_zscore	PPP2R2B	-0.005774166484697654	0.005774166484697654
task_a	GSE65682	standard_zscore	TNFAIP6	0.005767196866057098	0.005767196866057098
task_a	GSE65682	standard_zscore	ELMO1	-0.005761683342428721	0.005761683342428721
task_a	GSE65682	standard_zscore	STMN3	-0.005748552523323843	0.005748552523323843
task_a	GSE65682	standard_zscore	SLC44A1	0.005726086173139106	0.005726086173139106
task_a	GSE65682	standard_zscore	SEC61A1	0.00572192152871515	0.00572192152871515
task_a	GSE65682	standard_zscore	PRAF2	-0.005721505952692523	0.005721505952692523
task_a	GSE65682	standard_zscore	TRANK1	-0.005711300742125398	0.005711300742125398
task_a	GSE65682	standard_zscore	IL21R	-0.005696685904317719	0.005696685904317719
task_a	GSE65682	standard_zscore	NMT2	-0.00568915755549908	0.00568915755549908
task_a	GSE65682	standard_zscore	DCAF10	0.005673634334734805	0.005673634334734805
task_a	GSE65682	standard_zscore	ETF1	0.005651648320060673	0.005651648320060673
task_a	GSE65682	standard_zscore	PGM5	0.005642173279893801	0.005642173279893801
task_a	GSE65682	standard_zscore	CEACAM8	0.005638870921921298	0.005638870921921298
task_a	GSE65682	standard_zscore	F5	0.005634294586992089	0.005634294586992089
task_a	GSE65682	standard_zscore	RSPH3	-0.005633669492109961	0.005633669492109961
task_a	GSE65682	standard_zscore	CLEC4D	0.005614959684001997	0.005614959684001997
task_a	GSE65682	standard_zscore	ZNF362	-0.005598729203398253	0.005598729203398253
task_a	GSE65682	standard_zscore	PLBD1	0.0055890828929550315	0.0055890828929550315
task_a	GSE65682	standard_zscore	CKAP4	0.005582963963990558	0.005582963963990558
task_a	GSE65682	standard_zscore	ITGAM	0.00557842423004572	0.00557842423004572
task_a	GSE65682	standard_zscore	GAPDH	0.005573023278979238	0.005573023278979238
task_a	GSE65682	standard_zscore	FLT3	0.005565812580445011	0.005565812580445011
task_a	GSE65682	standard_zscore	SEC31B	-0.005565575012350743	0.005565575012350743
task_a	GSE65682	standard_zscore	GMEB2	-0.005557807319663154	0.005557807319663154
task_a	GSE65682	standard_zscore	CLIC3	-0.005549347627192605	0.005549347627192605
task_a	GSE65682	standard_zscore	WDR91	-0.0055464230838883875	0.0055464230838883875
task_a	GSE65682	standard_zscore	SPCS1	-0.005545650332231178	0.005545650332231178
task_a	GSE65682	standard_zscore	SLC7A6	-0.005545001583419036	0.005545001583419036
task_a	GSE65682	standard_zscore	ASTE1	-0.0055411595713555	0.0055411595713555
task_a	GSE65682	standard_zscore	MTA2	-0.005533508063615391	0.005533508063615391
task_a	GSE65682	standard_zscore	ACAD10	-0.00552954849235413	0.00552954849235413
task_a	GSE65682	standard_zscore	GADD45A	0.005525164752757267	0.005525164752757267
task_a	GSE65682	standard_zscore	RGL1	0.005518718651423706	0.005518718651423706
task_a	GSE65682	standard_zscore	CCDC146	-0.005511463910796013	0.005511463910796013
task_a	GSE65682	standard_zscore	VCAN	0.005498942471305274	0.005498942471305274
task_a	GSE65682	standard_zscore	C1QB	0.0054933807499927805	0.0054933807499927805
task_a	GSE65682	standard_zscore	GRB10	0.005488584300970303	0.005488584300970303
task_a	GSE65682	standard_zscore	RABGEF1	0.005474370445203125	0.005474370445203125
task_a	GSE65682	standard_zscore	CDC42EP3	0.005457055798824453	0.005457055798824453
task_a	GSE65682	standard_zscore	CYBB	0.005451257147529597	0.005451257147529597
task_a	GSE65682	standard_zscore	DNAH1	-0.00545072625123459	0.00545072625123459
task_a	GSE65682	standard_zscore	TNFAIP8L1	-0.005447580895154348	0.005447580895154348
task_a	GSE65682	standard_zscore	PTGDS	-0.005445103744979336	0.005445103744979336
task_a	GSE65682	standard_zscore	TTC5	-0.005444482448920263	0.005444482448920263
task_a	GSE65682	standard_zscore	CD160	-0.005442559991155545	0.005442559991155545
task_a	GSE65682	standard_zscore	METTL9	0.005441422285159526	0.005441422285159526
task_a	GSE65682	standard_zscore	ZC3H12D	-0.00543566730873321	0.00543566730873321
task_a	GSE65682	standard_zscore	ATF6B	-0.005434071840472906	0.005434071840472906
task_a	GSE65682	standard_zscore	UBR4	0.0054289971209728095	0.0054289971209728095
task_a	GSE65682	standard_zscore	ADAM9	0.005424469631399658	0.005424469631399658
task_a	GSE65682	standard_zscore	SIK3	-0.005421569204716626	0.005421569204716626
task_a	GSE65682	standard_zscore	SLC36A4	0.005420642163375673	0.005420642163375673
task_a	GSE65682	standard_zscore	ZC3H7B	-0.005416656848156312	0.005416656848156312
task_a	GSE65682	standard_zscore	TMEM204	-0.005415858496561013	0.005415858496561013
task_a	GSE65682	standard_zscore	LDHA	0.005410678880189497	0.005410678880189497
task_a	GSE65682	standard_zscore	ANXA3	0.005408045401881416	0.005408045401881416
task_a	GSE65682	standard_zscore	FCAR	0.005403515759202751	0.005403515759202751
task_a	GSE65682	standard_zscore	HMGB2	0.005402456690186473	0.005402456690186473
task_a	GSE65682	standard_zscore	ACTR5	-0.005387253450554719	0.005387253450554719
task_a	GSE65682	standard_zscore	CC2D1B	-0.0053862671941011155	0.0053862671941011155
task_a	GSE65682	standard_zscore	SUSD1	0.005377855240575349	0.005377855240575349
task_a	GSE65682	standard_zscore	TCTN1	-0.0053754446616141255	0.0053754446616141255
task_a	GSE65682	standard_zscore	PASK	-0.005374890389577151	0.005374890389577151
task_a	GSE65682	standard_zscore	HOMER3	0.005368062830767108	0.005368062830767108
task_a	GSE65682	standard_zscore	ZCCHC3	-0.005367552115768209	0.005367552115768209
task_a	GSE65682	standard_zscore	RETN	0.005364987568582238	0.005364987568582238
task_a	GSE65682	standard_zscore	DZIP3	-0.0053633073335875355	0.0053633073335875355
task_a	GSE65682	standard_zscore	PWP2	-0.005362804943957641	0.005362804943957641
task_a	GSE65682	standard_zscore	PECAM1	-0.005359566578826946	0.005359566578826946
task_a	GSE65682	standard_zscore	DCAF8	-0.00535600315958484	0.00535600315958484
task_a	GSE65682	standard_zscore	SLC41A1	-0.005354527240809982	0.005354527240809982
task_a	GSE65682	standard_zscore	MGST1	0.005351023950442189	0.005351023950442189
task_a	GSE65682	standard_zscore	HK3	0.0053487247311037505	0.0053487247311037505
task_a	GSE65682	standard_zscore	CXCR6	-0.005345260063371645	0.005345260063371645
task_a	GSE65682	standard_zscore	SERPINB8	0.005341135117257279	0.005341135117257279
task_a	GSE65682	standard_zscore	P4HB	0.005340137925611489	0.005340137925611489
task_a	GSE65682	standard_zscore	CORO2A	0.0053369609333140285	0.0053369609333140285
task_a	GSE65682	standard_zscore	BCL2A1	0.005332665635158504	0.005332665635158504
task_a	GSE65682	standard_zscore	ABHD14B	-0.005332357605189229	0.005332357605189229
task_a	GSE65682	standard_zscore	PPP1R9B	-0.005329445271507752	0.005329445271507752
task_a	GSE65682	standard_zscore	UPP1	0.005328989197042737	0.005328989197042737
task_a	GSE65682	standard_zscore	GATA3	-0.0053174480382161965	0.0053174480382161965
task_a	GSE65682	standard_zscore	FAM43A	-0.005317063119667189	0.005317063119667189
task_a	GSE65682	standard_zscore	EPB41L2	-0.005309408083127035	0.005309408083127035
task_a	GSE65682	standard_zscore	CD40LG	-0.005299223179747816	0.005299223179747816
task_a	GSE65682	standard_zscore	NCOA7	0.005297446481924339	0.005297446481924339
task_a	GSE65682	standard_zscore	S100A8	0.005295830197481507	0.005295830197481507
task_a	GSE65682	standard_zscore	UBOX5	-0.005282636195153862	0.005282636195153862
task_a	GSE65682	standard_zscore	MFNG	-0.005278106124143339	0.005278106124143339
task_a	GSE65682	standard_zscore	GCC1	-0.005258404938628272	0.005258404938628272
task_a	GSE65682	standard_zscore	CAPG	0.00525158407175623	0.00525158407175623
task_a	GSE65682	standard_zscore	VNN1	0.0052512206417124185	0.0052512206417124185
task_a	GSE65682	standard_zscore	DVL2	-0.005248430631243213	0.005248430631243213
task_a	GSE65682	standard_zscore	ANAPC16	-0.005244561685147774	0.005244561685147774
task_a	GSE65682	standard_zscore	SAMSN1	0.005244525929507876	0.005244525929507876
task_a	GSE65682	standard_zscore	CD55	0.005234852599707497	0.005234852599707497
task_a	GSE65682	standard_zscore	ELANE	0.00523455615795356	0.00523455615795356
task_a	GSE65682	standard_zscore	ARRDC2	-0.005225097551702716	0.005225097551702716
task_a	GSE65682	standard_zscore	TIMP1	0.005223017639166418	0.005223017639166418
task_a	GSE65682	standard_zscore	TRAPPC6A	-0.005219715276794144	0.005219715276794144
task_a	GSE65682	standard_zscore	DEFA4	0.005219079617832805	0.005219079617832805
task_a	GSE65682	standard_zscore	EPHA4	-0.005218829885252135	0.005218829885252135
task_a	GSE65682	standard_zscore	CBFA2T3	-0.005217423160605406	0.005217423160605406
task_a	GSE65682	standard_zscore	WHAMM	-0.005216878759256325	0.005216878759256325
task_a	GSE65682	standard_zscore	ZFAT	-0.005215477855259963	0.005215477855259963
task_a	GSE65682	standard_zscore	NT5DC3	0.005211820216060377	0.005211820216060377
task_a	GSE65682	standard_zscore	MARCKSL1	-0.005210001890200736	0.005210001890200736
task_a	GSE65682	standard_zscore	HP	0.005206181379446949	0.005206181379446949
task_a	GSE65682	standard_zscore	CD96	-0.005202452341022251	0.005202452341022251
task_a	GSE65682	standard_zscore	ZNF284	-0.005199820451481383	0.005199820451481383
task_a	GSE65682	standard_zscore	IDH1	0.00519643600020234	0.00519643600020234
task_a	GSE65682	standard_zscore	IL18BP	-0.005190994858453594	0.005190994858453594
task_a	GSE65682	standard_zscore	HLA-DMB	-0.005190584267416119	0.005190584267416119
task_a	GSE65682	standard_zscore	BRPF1	-0.005188403194285201	0.005188403194285201
task_a	GSE65682	standard_zscore	MCTP1	0.005182493088083915	0.005182493088083915
task_a	GSE65682	standard_zscore	IKZF2	-0.005177659614314668	0.005177659614314668
task_a	GSE65682	standard_zscore	MARK3	0.005173962729260218	0.005173962729260218
task_a	GSE65682	standard_zscore	MFSD1	0.0051730446426978376	0.0051730446426978376
task_a	GSE65682	standard_zscore	EOMES	-0.005170072908554897	0.005170072908554897
task_a	GSE65682	standard_zscore	ACTR1B	-0.005166671457065343	0.005166671457065343
task_a	GSE65682	standard_zscore	RHOF	-0.005165637139624909	0.005165637139624909
task_a	GSE65682	standard_zscore	PCYOX1L	-0.0051654969567959145	0.0051654969567959145
task_a	GSE65682	standard_zscore	TMEM134	-0.005165039057324507	0.005165039057324507
task_a	GSE65682	standard_zscore	LONRF3	0.00516470158201352	0.00516470158201352
task_a	GSE65682	standard_zscore	MATK	-0.005162888166876127	0.005162888166876127
task_a	GSE65682	standard_zscore	GYG1	0.005162408362621403	0.005162408362621403
task_a	GSE65682	standard_zscore	NUDCD3	-0.0051585296851868094	0.0051585296851868094
task_a	GSE65682	standard_zscore	SLC26A8	0.005153946815830178	0.005153946815830178
task_a	GSE65682	standard_zscore	ME1	0.005152181392824975	0.005152181392824975
task_a	GSE65682	standard_zscore	FLT3LG	-0.005150299823058339	0.005150299823058339
task_a	GSE65682	standard_zscore	ACOT13	0.005145059765240634	0.005145059765240634
task_a	GSE65682	standard_zscore	AGFG1	0.0051425955744310034	0.0051425955744310034
task_a	GSE65682	standard_zscore	TFCP2	-0.005140290085702293	0.005140290085702293
task_a	GSE65682	standard_zscore	CD5	-0.005138361432990228	0.005138361432990228
task_a	GSE65682	standard_zscore	TNFAIP2	-0.00513303343392306	0.00513303343392306
task_a	GSE65682	standard_zscore	SLC22A16	0.005131406509389972	0.005131406509389972
task_a	GSE65682	standard_zscore	CDKN1C	-0.005129674694775807	0.005129674694775807
task_a	GSE65682	standard_zscore	TAPBPL	-0.005125399869385468	0.005125399869385468
task_a	GSE65682	standard_zscore	PLCG1	-0.005123842977431114	0.005123842977431114
task_a	GSE65682	standard_zscore	JARID2	-0.005120750256272349	0.005120750256272349
task_a	GSE65682	standard_zscore	SAT1	0.005119189147719819	0.005119189147719819
task_a	GSE65682	standard_zscore	DHRS3	-0.005118393324967952	0.005118393324967952
task_a	GSE65682	standard_zscore	CCDC50	-0.005115784254558819	0.005115784254558819
task_a	GSE65682	standard_zscore	MAD1L1	-0.0051067914355641475	0.0051067914355641475
task_a	GSE65682	standard_zscore	S100A12	0.005105170843963627	0.005105170843963627
task_a	GSE65682	standard_zscore	OSBPL1A	0.0051049254814364295	0.0051049254814364295
task_a	GSE65682	standard_zscore	CHD3	-0.005104594522828492	0.005104594522828492
task_a	GSE65682	standard_zscore	CEP68	-0.005104191869440342	0.005104191869440342
task_a	GSE65682	standard_zscore	PAN2	-0.005100828107078286	0.005100828107078286
task_a	GSE65682	standard_zscore	TCEA2	-0.005100030024714675	0.005100030024714675
task_a	GSE65682	standard_zscore	FAM102A	-0.005091076304141378	0.005091076304141378
task_a	GSE65682	standard_zscore	HEBP2	0.0050888327760304965	0.0050888327760304965
task_a	GSE65682	standard_zscore	BAHD1	-0.0050881318830880195	0.0050881318830880195
task_a	GSE65682	standard_zscore	PPARG	0.0050848885795928825	0.0050848885795928825
task_a	GSE65682	standard_zscore	ADCY3	0.005084804410435528	0.005084804410435528
task_a	GSE65682	standard_zscore	PYGL	0.005082985646656113	0.005082985646656113
task_a	GSE65682	standard_zscore	CTRL	-0.005080763426648797	0.005080763426648797
task_a	GSE65682	standard_zscore	FCER1A	-0.005077526350730532	0.005077526350730532
task_a	GSE65682	standard_zscore	LLGL2	-0.005076891079831048	0.005076891079831048
task_a	GSE65682	standard_zscore	ATXN7L3B	-0.0050767178341076845	0.0050767178341076845
task_a	GSE65682	standard_zscore	GPR84	0.005075022834316011	0.005075022834316011
task_a	GSE65682	standard_zscore	FBN2	0.005074569530291041	0.005074569530291041
task_a	GSE65682	standard_zscore	HPSE	0.005074154886459218	0.005074154886459218
task_a	GSE65682	standard_zscore	ZNF646	-0.005072972804575659	0.005072972804575659
task_a	GSE65682	standard_zscore	FBXO42	-0.005070839423012219	0.005070839423012219
task_a	GSE65682	standard_zscore	PLCD1	-0.0050700557769326	0.0050700557769326
task_a	GSE65682	standard_zscore	CD6	-0.005069924764273822	0.005069924764273822
task_a	GSE65682	standard_zscore	UBE2J1	0.005065162975339249	0.005065162975339249
task_a	GSE65682	standard_zscore	MMP9	0.005063338876317578	0.005063338876317578
task_a	GSE65682	standard_zscore	CTSW	-0.0050523273555347125	0.0050523273555347125
task_a	GSE65682	standard_zscore	TDRD9	0.0050516732804782374	0.0050516732804782374
task_a	GSE65682	standard_zscore	RGL4	0.005050691529950216	0.005050691529950216
task_a	GSE65682	standard_zscore	MTF1	0.005049534249524752	0.005049534249524752
task_a	GSE65682	standard_zscore	IL12RB1	-0.005049375834670434	0.005049375834670434
task_a	GSE65682	standard_zscore	MIB2	-0.005049241562741923	0.005049241562741923
task_a	GSE65682	standard_zscore	ABLIM2	0.005048323697196563	0.005048323697196563
task_a	GSE65682	standard_zscore	CEP97	0.0050475705646021215	0.0050475705646021215
task_a	GSE65682	standard_zscore	ANXA1	0.00504377523560289	0.00504377523560289
task_a	GSE65682	standard_zscore	WDR82	-0.005043494953321565	0.005043494953321565
task_a	GSE65682	standard_zscore	GATA2	-0.005039644218869555	0.005039644218869555
task_a	GSE65682	standard_zscore	ZDHHC8	-0.005036491516529942	0.005036491516529942
task_a	GSE65682	standard_zscore	AGAP4	-0.005029554559633257	0.005029554559633257
task_a	GSE65682	standard_zscore	CCDC71	-0.0050273539382665955	0.0050273539382665955
task_a	GSE65682	standard_zscore	RPS27L	0.0050192489501342035	0.0050192489501342035
task_a	GSE65682	standard_zscore	LGALS1	0.005015204899839506	0.005015204899839506
task_a	GSE65682	standard_zscore	PPP2R3C	0.005006178986405859	0.005006178986405859
task_a	GSE65682	standard_zscore	PIK3C2B	-0.005005509852356306	0.005005509852356306
task_a	GSE65682	standard_zscore	ZNF134	-0.005004193194134069	0.005004193194134069
task_a	GSE65682	standard_zscore	TMIGD2	-0.005000299964129308	0.005000299964129308
task_a	GSE65682	standard_zscore	ILKAP	-0.0049918053867322836	0.0049918053867322836
task_a	GSE65682	standard_zscore	TMEM229B	-0.0049892702360096255	0.0049892702360096255
task_a	GSE65682	standard_zscore	MSRA	0.00498825466683091	0.00498825466683091
task_a	GSE65682	standard_zscore	PRMT7	-0.004987392798457082	0.004987392798457082
task_a	GSE65682	standard_zscore	TPST1	0.004982978509224178	0.004982978509224178
task_a	GSE65682	standard_zscore	TRIP12	0.004981848845836674	0.004981848845836674
task_a	GSE65682	standard_zscore	MAFG	0.004981174134108875	0.004981174134108875
task_a	GSE65682	standard_zscore	SCPEP1	0.0049678931016391955	0.0049678931016391955
task_a	GSE65682	standard_zscore	GPR160	0.004967310173956886	0.004967310173956886
task_a	GSE65682	standard_zscore	TBC1D4	-0.004962662496030309	0.004962662496030309
task_a	GSE65682	standard_zscore	SOCS3	0.004961135720700454	0.004961135720700454
task_a	GSE65682	standard_zscore	CARD6	0.004956202395050661	0.004956202395050661
task_a	GSE65682	standard_zscore	EPHX2	-0.004956123554544174	0.004956123554544174
task_a	GSE65682	standard_zscore	DACH1	0.004954375381121943	0.004954375381121943
task_a	GSE65682	standard_zscore	PCMT1	0.004950854972272599	0.004950854972272599
task_a	GSE65682	standard_zscore	CD247	-0.004946402541533542	0.004946402541533542
task_a	GSE65682	standard_zscore	CYSLTR1	-0.004940012617038692	0.004940012617038692
task_a	GSE65682	standard_zscore	CUL9	-0.00493910179476968	0.00493910179476968
task_a	GSE65682	standard_zscore	SF3A2	-0.004939015118634311	0.004939015118634311
task_a	GSE65682	standard_zscore	NEIL2	-0.004936961636130936	0.004936961636130936
task_a	GSE65682	standard_zscore	UGCG	0.004932263175490101	0.004932263175490101
task_a	GSE65682	standard_zscore	PAG1	0.004932156653836541	0.004932156653836541
task_a	GSE65682	standard_zscore	KIAA1671	-0.004931258421607534	0.004931258421607534
task_a	GSE65682	standard_zscore	GSPT2	-0.00493004169517651	0.00493004169517651
task_a	GSE65682	standard_zscore	MYBL2	0.004922323284212735	0.004922323284212735
task_a	GSE65682	standard_zscore	IFI27	0.004921367073716841	0.004921367073716841
task_a	GSE65682	standard_zscore	LTF	0.00491590092671519	0.00491590092671519
task_a	GSE65682	standard_zscore	UNC119	-0.00491352319389809	0.00491352319389809
task_a	GSE65682	standard_zscore	CEBPA	0.00491290108528228	0.00491290108528228
task_a	GSE65682	standard_zscore	FCER1G	0.004912690722910767	0.004912690722910767
task_a	GSE65682	standard_zscore	AGRN	-0.0049108617527256395	0.0049108617527256395
task_a	GSE65682	standard_zscore	STOM	0.0049107462525956784	0.0049107462525956784
task_a	GSE65682	standard_zscore	PRR5	-0.004910121700171698	0.004910121700171698
task_a	GSE65682	standard_zscore	ACSL1	0.004909268239838403	0.004909268239838403
task_a	GSE65682	standard_zscore	PATZ1	-0.0049087067897868875	0.0049087067897868875
task_a	GSE65682	standard_zscore	RSPH9	0.004907543698522253	0.004907543698522253
task_a	GSE65682	standard_zscore	PLSCR1	0.004907072772170615	0.004907072772170615
task_a	GSE65682	standard_zscore	MAPRE2	-0.004903328820796852	0.004903328820796852
task_a	GSE65682	standard_zscore	SF3A1	-0.004901309657008722	0.004901309657008722
task_a	GSE65682	standard_zscore	FUT4	0.004900585638658753	0.004900585638658753
task_a	GSE65682	standard_zscore	PPBP	0.004900092643100235	0.004900092643100235
task_a	GSE65682	standard_zscore	TBX21	-0.0048989705491630535	0.0048989705491630535
task_a	GSE65682	standard_zscore	PUSL1	-0.0048963784117957	0.0048963784117957
task_a	GSE65682	standard_zscore	SH2D1B	-0.00489535524533921	0.00489535524533921
task_a	GSE65682	standard_zscore	ZDHHC5	-0.004894441053344558	0.004894441053344558
task_a	GSE65682	standard_zscore	CD24	0.004893458044958421	0.004893458044958421
task_a	GSE65682	standard_zscore	SBK1	-0.004892171237076142	0.004892171237076142
task_a	GSE65682	standard_zscore	BMX	0.004891940113918938	0.004891940113918938
task_a	GSE65682	standard_zscore	CR1	0.004891899899433917	0.004891899899433917
task_a	GSE65682	standard_zscore	SIPA1L2	0.004887543490838884	0.004887543490838884
task_a	GSE65682	standard_zscore	IRF2BP1	-0.0048827763243723425	0.0048827763243723425
task_a	GSE65682	standard_zscore	MITF	0.004882499371776604	0.004882499371776604
task_a	GSE65682	standard_zscore	SERPINB1	0.0048819614254046444	0.0048819614254046444
task_a	GSE65682	standard_zscore	AAMP	-0.004881910390790404	0.004881910390790404
task_a	GSE65682	standard_zscore	NSUN3	0.004881003654605596	0.004881003654605596
task_a	GSE65682	standard_zscore	LY9	-0.004880816121680065	0.004880816121680065
task_a	GSE65682	standard_zscore	DEXI	-0.004880508733544215	0.004880508733544215
task_a	GSE65682	standard_zscore	MAPK14	0.00487919976648249	0.00487919976648249
task_a	GSE65682	standard_zscore	PFKFB3	0.004877668755255699	0.004877668755255699
task_a	GSE65682	standard_zscore	AKT1	-0.004875918222735381	0.004875918222735381
task_a	GSE65682	standard_zscore	ZNF689	-0.004874122273877235	0.004874122273877235
task_a	GSE65682	standard_zscore	QSOX1	0.004873396354356791	0.004873396354356791
task_a	GSE65682	standard_zscore	CHST12	-0.0048729632761033825	0.0048729632761033825
task_a	GSE65682	standard_zscore	IL1R2	0.004872897439897441	0.004872897439897441
task_a	GSE65682	standard_zscore	ITGB7	-0.004872483062840117	0.004872483062840117
task_a	GSE65682	standard_zscore	BTBD11	-0.004872208675586531	0.004872208675586531
task_a	GSE65682	standard_zscore	ATP6V1C1	0.004871712785406878	0.004871712785406878
task_a	GSE65682	standard_zscore	JAKMIP1	-0.0048716207507254325	0.0048716207507254325
task_a	GSE65682	standard_zscore	VPS37C	-0.004871313594323528	0.004871313594323528
task_a	GSE65682	standard_zscore	PGLYRP1	0.004870472279789583	0.004870472279789583
task_a	GSE65682	standard_zscore	ADAT1	-0.004869722740369551	0.004869722740369551
task_a	GSE65682	standard_zscore	SSBP2	-0.004869433769890212	0.004869433769890212
task_a	GSE65682	standard_zscore	BTD	-0.0048690534340171026	0.0048690534340171026
task_a	GSE65682	standard_zscore	CIAO1	-0.004868565661122388	0.004868565661122388
task_a	GSE65682	standard_zscore	FHIT	-0.004865938824627314	0.004865938824627314
task_a	GSE65682	standard_zscore	EXOSC4	0.0048637316143739	0.0048637316143739
task_a	GSE65682	standard_zscore	ARHGAP10	-0.004861235814351324	0.004861235814351324
task_a	GSE65682	standard_zscore	ARSG	-0.004861119095842437	0.004861119095842437
task_a	GSE65682	standard_zscore	SP2	-0.004856451046878988	0.004856451046878988
task_a	GSE65682	standard_zscore	OLFM4	0.004850880217785453	0.004850880217785453
task_a	GSE65682	standard_zscore	MAN2C1	-0.004850784076618891	0.004850784076618891
task_a	GSE65682	standard_zscore	ZAP70	-0.0048499257680896185	0.0048499257680896185
task_a	GSE65682	standard_zscore	SIRPG	-0.004849357338430488	0.004849357338430488
task_a	GSE65682	standard_zscore	KLRB1	-0.004848327333364339	0.004848327333364339
task_a	GSE65682	standard_zscore	DENND2D	-0.004847939050932226	0.004847939050932226
task_a	GSE65682	standard_zscore	FN3KRP	-0.0048460719346850225	0.0048460719346850225
task_a	GSE65682	standard_zscore	WSB1	0.004844761880959213	0.004844761880959213
task_a	GSE65682	standard_zscore	P2RY10	-0.004839061883039236	0.004839061883039236
task_a	GSE65682	standard_zscore	RAB27A	0.004833902989351977	0.004833902989351977
task_a	GSE65682	standard_zscore	NSUN7	0.004831019948938099	0.004831019948938099
task_a	GSE65682	standard_zscore	ROPN1L	0.004826651044118623	0.004826651044118623
